Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
2.0083325299999926,17.999999172133464,58.79562197884896,2939.1147422123017,0.010258530224815363,-25.127101390962395,180.00203109179196
3.008332130000009,17.99999845820505,58.79365588662228,2843.9380331352354,0.013462352502875719,-36.79049409628663,180.0024198363623
4.008331730000026,17.99999776327218,58.791904213807385,2707.778456585178,0.013579351867726335,-45.00441173019411,180.00340222470737
5.0083313300000425,17.999997085854194,58.7902840507077,2545.4698935512156,0.010362831940043919,-45.092513304327696,180.00697194159747
6.008330930000059,17.999996332933566,58.788650506315896,2370.165051734349,0.008470617645059852,-45.137905920782494,180.00980630847963
7.008330530000076,17.99999546552239,58.78696565170432,2186.594818357837,0.007789309089253029,-45.124670028820844,180.01215399567639
8.008330130000092,17.999994472211707,58.785240025811376,1998.3272327069521,0.007404660854590825,-45.11678082882432,180.01431718335326
9.008329730000002,17.9999933163673,58.78343368818772,1804.3091906151833,0.006784531080499699,-42.75041647471515,180.0169208983894
10.008329329999912,17.99999192451725,58.78149859547569,1611.4841930727662,0.006352679366601896,-39.608852460762805,180.0196748809846
11.008328929999822,17.999990246310066,58.779439123532164,1426.9686200184167,0.006435911760916767,-36.32485042791335,180.02256168112476
12.008328529999732,17.99998821406834,58.77723503268878,1252.0009348089338,0.006948572196630833,-32.8956023489133,180.025729784581
13.008328129999642,17.999985774382786,58.77489113345205,1088.9131685190798,0.007720255542530625,-29.42448817716486,180.02915502833045
14.008327729999552,17.999987279571133,58.77239429367837,939.9161150210113,-15.860730819021695,-20.642710685302625,178.91887931519375
15.008327329999462,18.000380173005492,58.76970371515869,837.2317739306957,-52.08481299549026,-8.850487938595945,168.26771522282002
16.008326929999374,18.001550589674704,58.766980976846405,769.4777227151513,-70.27934441753925,-9.04054151674057,163.72730181473
17.008326529999284,18.00327012637253,58.76427990573766,707.5329584088654,-77.95454504977984,-8.990557288926786,157.7517632231636
18.008326129999194,18.005538726072594,58.761652057656676,646.1274805051804,-81.13716834313252,-9.230508907115874,151.6973562895808
19.008325729999104,18.008343372975144,58.75914456817366,583.3177458909273,-82.44296559800333,-9.606460054470336,145.70982581047676
