Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
62.00830852999524,17.99824684707403,58.65894413773486,9938.868104632473,-1.6950285513878085e-09,0.021212211275106654,180.7563211085198
62.508308329995195,17.998145020117352,58.654951016807566,9936.611156416824,-4.480071027414158e-09,0.03245250407242998,180.75602761114817
63.00830812999515,17.99804397323224,58.651003433753154,9933.84047088748,-7.818810265312731e-09,0.04581054817261214,180.75531682882794
63.508307929995105,17.99794372273947,58.64710005218483,9930.839258379552,-1.1718677642501276e-08,0.059124193563974164,180.75393122075346
64.00830772999507,17.997844122785548,58.64324045663579,9935.011782898218,0.0002752176289150141,11.903646523575619,180.85785702857464
64.50830752999502,17.99774483021246,58.63944428672143,9976.528417573769,0.0007024335283776081,22.69225890331407,180.96061658803694
65.00830732999498,17.9976464298426,58.63575689706567,10063.479268708716,0.000836834248176485,31.309488657797196,181.05355894374387
65.50830712999493,17.99755009567166,58.63222438263314,10194.4791651213,0.0007768532365094874,38.09071739153216,181.1288338457907
66.00830692999489,17.997457265501087,58.62888513542307,10365.905685757532,-0.0005594623383892672,43.31694324716633,181.12056843389757
66.50830672999484,17.99736935223503,58.62576572484315,10572.796339885856,-0.001536717954984656,47.21628437558115,181.03373605745912
67.0083065299948,17.997287310053856,58.62287988315215,10809.620596072546,-0.0015562291437833172,49.96993084756655,180.9265949300354
67.50830632999475,17.99721140813401,58.6202278272876,11070.64763443022,-0.0012129231766918771,51.70486548275178,180.84848355813642
68.00830612999471,17.997140707734793,58.61777372390753,11347.801552688072,-0.0013885477638184056,52.47183160645206,180.74805331419066
68.50830592999466,17.997073789817787,58.61546142483579,11633.261441723791,-0.0012724701602021885,52.39817107818543,180.62696978789953
69.00830572999462,17.99700966336786,58.61324208129829,11921.650020015442,-0.0010615398091374506,51.58692963395142,180.48911463598452
69.50830552999457,17.996947792519645,58.61107468322929,12209.091995735094,-0.000834763935643487,50.107952184237895,180.32020738727277
70.00830532999453,17.99688808508868,58.60892492961372,12492.586942650409,-0.0010472144139017027,48.00900217155536,180.142842480874
70.50830512999448,17.99683079533302,58.606764119751986,12769.62642625646,-0.0006499105624571631,45.325944619906394,179.97463324569387
71.00830492999444,17.996776408493457,58.6045683370124,13037.957845257273,-0.0007630963386486063,42.09327155626128,179.79614657529527
