Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
62.508308329995195,17.981065147377564,58.1270955226294,7291.665059452522,-6.3352991840916786e-09,0.02357806370953503,354.0979660875485
63.00830812999515,17.98034237686232,58.13078921824658,7289.6624765678025,-4.293684661925019e-09,0.03394116887474109,354.09710601800623
63.508307929995105,17.97962963092793,58.134432739934056,7287.337997317923,-6.521759299331759e-09,0.045415892051805684,354.09576947510186
64.00830772999507,17.978926521207658,58.13802781639874,7284.900617289958,-9.829544832879533e-09,0.05636774587714985,354.09366227014084
64.50830752999502,17.97823372160035,58.1415751441977,7291.1324591527555,-0.0004126997280676025,12.329594701836578,354.50777533049086
65.00830732999498,17.977560311321064,58.14504807700056,7340.085676459444,-0.0009372382507418667,23.425579954284384,354.9503835134857
65.50830712999493,17.97692073152958,58.14838457778981,7439.99431009993,-0.0006673466959007102,32.50607794711012,355.41805944713997
66.00830692999489,17.976326181991528,58.151525496705474,7587.494501111931,-0.0016303920179952436,39.921833653891085,355.9225059862192
66.50830672999484,17.97578317173165,58.15442515201844,7776.93548634258,-0.0061151285210799405,45.9692815086503,356.47772470900003
67.0083065299948,17.975293584190666,58.1570547898326,8001.585170095826,-0.019023401616907604,50.89313040739666,357.1006570578378
67.50830632999475,17.97485503480838,58.15940708466838,8253.998904386403,-0.052265395936539095,54.870897722680375,357.81069630531886
68.00830612999471,17.974460747233834,58.161514045261626,8525.038026347656,-0.13313732543887694,58.041948161564555,358.6177042464238
68.50830592999466,17.974103841219833,58.163416293431986,8807.728085795152,0.04681260780740191,60.58887775682956,359.5706713895159
69.00830572999462,17.973778829455444,58.165148522201896,9097.513124057616,0.3611540972019797,62.6411640887559,0.12513209395603475
69.50830552999457,17.973481549925253,58.16673949481916,9391.342795323015,0.33166737148670966,64.27383755097104,0.5918226183033375
70.00830532999453,17.973208572951602,58.168213795614875,9687.069746743718,0.30105003013066767,65.1052671039454,1.0966056281203538
70.50830512999448,17.972957526434477,58.169601314408155,9982.646977082026,0.27828974138934154,64.98293035413631,1.6622987633473245
71.00830492999444,17.972727269187114,58.17093474311289,10276.18970981396,0.24200007041375343,64.51199877332944,2.194207338907566
71.50830472999439,17.97251738605367,58.17223882806287,10566.438284259662,0.18856912385392163,63.73844708125715,2.679342019924506
72.00830452999435,17.97232787781,58.173532381562765,10852.506805016685,0.14637004936937656,62.69006741779845,3.151909759986637
72.5083043299943,17.97215914389474,58.174830233489374,11133.712261454193,0.10200855421711645,61.37905445541832,3.727906780985827
73.00830412999426,17.97201214283269,58.17614450147355,11409.483976222507,0.022751292901032744,59.813915907577794,4.420045255367934
73.50830392999421,17.97188840578554,58.17748526619987,11679.311600035822,0.00413427463865386,58.00583383933599,5.10048433029332
