Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
54.508311529995915,17.981837232970744,58.107330426922736,8644.406704109217,-16.026408184708703,-34.975616519715196,2.283715121700698
55.00831132999587,17.98184221230423,58.10842724027611,8559.829984781394,-11.425180463527001,-26.59575218931198,359.24843824364183
55.508311129995825,17.98182575540657,58.109560988882876,8478.457935799519,-8.538491681203514,-34.13992938610631,0.38794595468192783
56.00831092999578,17.981807670624466,58.110705134656214,8395.36675783057,-6.160595169647938,-33.34194544239083,0.05569904301825493
56.508310729995735,17.98179058681008,58.111854328089294,8309.859936501969,-4.647361613339024,-38.09067917492876,0.4222415835778162
57.00831052999569,17.981779036295364,58.11298916124969,8219.269742504579,-3.5427874791816754,-41.098945979947786,0.5363495785670482
57.508310329995645,17.981773368466317,58.11410026076939,8122.642232474014,-2.7419281559468014,-43.55604666786403,0.5665675600973352
58.0083101299956,17.981770957821386,58.11519765631547,8021.871127355594,-1.9811106794668634,-36.41523074976774,0.0598805981390527
58.508309929995555,17.981767680821577,58.116314060350646,7921.203153544352,-1.523674003395174,-42.65508574491608,0.22782513141670785
59.00830972999551,17.981765192774354,58.11743329197091,7818.22971338861,-1.0550983063544168,-32.792465576207796,359.8995320771255
59.508309529995465,17.98176016966206,58.11860471514174,7720.963873853713,-0.7295052466527474,-27.625969455194806,359.77018145516666
60.00830932999542,17.9817421987777,58.119835695482,7633.219910072744,-22.734452335845543,-24.231423816459568,358.47872943383345
60.508309129995375,17.98168139235463,58.12110569393312,7551.460906110514,-20.797121194504086,-31.380301911053134,1.271213084299466
61.00830892999533,17.981634458856185,58.12237129915354,7466.285196084694,-15.734461142550442,-35.76293110081647,2.3500114745586793
61.508308729995285,17.98160059308999,58.12362671367802,7377.237170335848,-33.78351283747126,-26.92861992917798,356.833381884466
62.00830852999524,17.981491974091714,58.12491478392305,7292.721783014525,-10.364578960442316,-22.57677600146421,354.0983626572296
62.508308329995195,17.981334644653906,58.126247561522355,7216.573966854627,19.735412103677326,-18.5460539466301,355.5312136957357
63.00830812999515,17.98120417365872,58.127620062276,7147.971698784792,18.992210899403027,-25.583823541792555,353.63422539611406
63.508307929995105,17.98107225711324,58.129005208055496,7080.766608820761,-2.730496782356244,-20.269951486777934,355.34912760219356
64.00830772999507,17.980929516931944,58.13041200771445,7017.200668007112,-1.5754719846397276,-25.168880457186624,356.0370155533122
64.50830752999502,17.98078619608152,58.131824549683024,6952.039293684635,22.352920595229094,-16.298133628201416,358.3116859143758
65.00830732999498,17.980682762550327,58.13326171067641,6891.663585755611,18.904413520501773,-22.81569079728686,355.78542728705384
65.50830712999493,17.98058918328351,58.134704366057285,6830.662704193926,36.348303308252376,-14.962282694095776,0.7767114008615277
66.00830692999489,17.980606915871313,58.13617265476256,6775.9213236704445,50.9887069251409,-11.40463375501675,5.3410419355032355
66.50830672999484,17.980786396053386,58.137657133485085,6727.391507246993,61.88004772210933,-12.450019650530386,5.661551243945345
67.0083065299948,17.98105723973592,58.13914492921524,6680.650558799645,47.224453402782565,-16.282350391879888,0.9080940198518116
67.50830632999475,17.981294917389718,58.140625270012094,6630.996956234515,34.40584119212123,-19.477677417992442,359.10605148009876
68.00830612999471,17.981504778981172,58.14210135065096,6579.2250105211,24.55806840410867,-10.318400582207005,5.344211762403344
