Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
156.50827072998675,17.89712432136,58.33414825292337,8962.236628052982,-2.8000147945823356e-08,0.022065216081527592,311.47086905856617
157.0082705299867,17.891559226566624,58.33673026359972,8960.068649949486,-5.883953596598889e-09,0.033000563521812576,311.4659012597654
157.50827032998666,17.886061749815667,58.339280551118705,8957.462191428065,-6.835325878407917e-09,0.045663358497271316,311.46054500889545
158.0082701299866,17.880629743256247,58.34180010340519,8954.675490646032,-1.0601165364325186e-08,0.05806750546546423,311.4545249942256
158.50826992998657,17.875262402710455,58.34428785066425,8943.874689420221,0.0015101601266242972,-12.103065033312207,310.4726911834992
159.00826972998652,17.869991683068687,58.34672237729703,8891.643168269267,0.006164072878521516,-23.249365455373148,309.4186488165691
159.50826952998648,17.864897145458702,58.34906267525979,8787.231960110423,0.01020727751151982,-32.37245104143534,308.27814069168636
160.00826932998643,17.86006529793926,58.35126864774504,8631.992481731379,0.012507050319159314,-39.816070382452715,307.02024808877053
160.5082691299864,17.855578758612577,58.353305635135825,8429.470315965405,-0.008148667685378554,-45.87745365498575,305.6425127043174
161.00826892998634,17.851508893223148,58.35514728941637,8184.742155997101,-0.2877793959758804,-50.80069450073923,304.20782298075034
161.5082687299863,17.84787573059786,58.356789426960646,7906.208837413681,0.36020222251100487,-54.76572715346924,302.6967635017478
162.00826852998625,17.8446220744754,58.358256134420316,7604.57529702647,0.5003895725107328,-57.930639143133945,302.1455568201731
162.5082683299862,17.841682574088395,58.359573309804105,7287.455159635261,0.5011973744976592,-60.32960705095185,300.9994692038361
163.00826812998616,17.838972376412904,58.3607717231497,6961.094887684581,0.5077983811000578,-60.655170945906406,299.73074659166525
163.50826792998612,17.836380059721783,58.36188816415889,6631.241851928616,0.5281798362612554,-60.7093211335267,298.4307947228195
164.00826772998607,17.83383243457141,58.36294519438802,6301.14310464558,0.5375977578317443,-60.57720895647747,297.1382566337013
164.50826752998603,17.83128526263024,58.36395542701622,5972.63413417291,0.5449282138522226,-60.26750236162375,295.8848324999144
165.00826732998598,17.828707800290523,58.364926968784175,5646.978092490345,0.5432826332333675,-59.73942372786128,294.703841666594
165.50826712998594,17.826077597968165,58.36586543719156,5325.142482435081,0.5414742915757361,-59.079844617036024,293.6095932134593
166.0082669299859,17.823381031003212,58.366774226195744,5007.807421019152,0.5416317132681868,-58.35572528570892,292.6033814790426
166.50826672998585,17.820612171480377,58.367655077565,4695.40373665208,0.5408823426379727,-57.61699714770385,291.6784718781185
167.0082665299858,17.81777107385336,58.36850865018173,4388.1580557579255,0.5383587245233185,-56.8989734387857,290.8242192346449
167.50826632998576,17.81486201921295,58.369334979542586,4086.1377509333256,0.535091207670836,-56.22446653623905,290.02876162410735
168.0082661299857,17.81189195274746,58.37013381206754,3789.293675307602,0.5321091995903666,-55.6057153110456,289.2806197613596
168.50826592998567,17.808869191393203,58.37090483201122,3497.499718710691,0.5297143884185468,-55.04622895318406,288.56956235399406
169.00826572998562,17.805802409811704,58.371647805383944,3210.588175119415,0.5277382494668813,-54.54258108687381,287.88703619152795
169.50826552998558,17.802699885223543,58.37236266285083,2928.3798744449527,0.5259313567682273,-54.08610172904268,287.2263569532931
170.00826532998553,17.799568969636724,58.3730495395016,2650.708360005337,0.5240774605785409,-53.66437740241326,286.58277936986957
170.5082651299855,17.796415751878232,58.37370878585149,2377.438003349072,0.5219485811533141,-53.262481965235764,285.95351613084875
171.00826492998544,17.79324486942667,58.37434096158985,2108.476600352195,0.519280138513468,-52.863899890104214,285.33774175330984
171.5082647299854,17.790059399790973,58.374946826784374,1843.781585180828,0.5157754496261525,-52.45000152497082,284.736632776654
172.00826452998535,17.78686072135105,58.37552734766879,1583.3613110156,0.5112090750333933,-52.001214863521774,284.15325175213513
172.5082643299853,17.783648620841163,58.376083668462755,1327.2861431086421,0.5053080744121642,-51.498881504002526,283.59250746316985
173.00826412998526,17.78039367146218,58.376620770435,1077.0171685770215,0.4630703664800356,-49.532526217873915,283.16665520710603
173.50826392998522,17.776981188234636,58.37715480213679,838.6299998241037,0.3120692685883472,-41.156688725762535,283.06125217241424
174.00826372998517,17.773120111350956,58.377725805126474,631.8407188151747,0.07552625183836406,-25.3415421599303,283.4751226617705
174.50826352998513,17.768668288352465,58.37835985978059,481.24728162667753,-0.4389638819534057,-9.473468819870758,284.1182592683129
175.00826332998508,17.763827151668735,58.379040626184505,397.1784906227857,0.03239793307510544,6.173038285580317,284.7611319147141
175.50826312998504,17.75887014842432,58.37973877478125,383.7552732808203,0.6465122950798985,18.679745842139468,285.3730560154913
176.008262929985,17.754073006875323,58.38041996207331,437.41648576580286,-0.1172006068736594,28.640251136281734,285.9651528456275
176.50826272998495,17.749651691726864,58.38105403934169,548.7821946318269,-0.17008124376809852,36.77525106562443,286.5422071436983
177.0082625299849,17.745693497887967,58.38162739555007,702.0070394343406,-0.2593643877923162,43.322494451786994,287.13754597503265
177.50826232998486,17.742166004317806,58.38214386613732,881.3050612730921,-0.3285763636711043,48.593592174717166,287.7780109437354
178.00826212998481,17.739018094228285,58.38261024512547,1077.1950367683382,-0.36701034401690913,52.8458818637953,288.5176081196776
178.50826192998477,17.736197635480735,58.38303374144367,1283.58072368491,-0.38971307315336134,56.27711125246041,289.3977029758355
179.00826172998472,17.733655650189874,58.38342140397523,1496.3219873875648,-0.4031552255546854,59.044403699211685,290.4214306054381
179.50826152998468,17.731348287505593,58.38377979546192,1712.5429038634838,-0.40791385799981167,61.25351433551599,291.5846684001654
